event_id,days_before,R,circ_variance,pairwise_spread,circular_error,magnitude,depth,mean_prior_alignment,mean_prior_H,mean_prior_kl,ensemble_confidence,is_shallow
bmg2026bytf,0,0.9861,0.0139,13.49,47.92,5.05,109.0,47.3,7.2028,1.289,0.9861,0
bmg2026bytf,1,0.9911,0.0089,11.11,44.85,5.05,109.0,47.3,7.2028,1.289,0.9911,0
bmg2026bytf,2,0.9915,0.0085,10.52,42.42,5.05,109.0,47.3,7.2028,1.289,0.9915,0
bmg2026bytf,3,0.9874,0.0126,13.34,45.81,5.05,109.0,47.3,7.2028,1.289,0.9874,0
bmg2026bytf,4,0.9896,0.0104,11.5,44.09,5.05,109.0,47.3,7.2028,1.289,0.9896,0
bmg2026bytf,5,0.9847,0.0153,13.89,47.49,5.05,109.0,47.3,7.2028,1.289,0.9847,0
bmg2026bytf,6,0.9848,0.0152,14.27,48.77,5.05,109.0,47.3,7.2028,1.289,0.9848,0
bmg2026bytf,7,0.9886,0.0114,12.69,44.12,5.05,109.0,47.3,7.2028,1.289,0.9886,0
bmg2026bytf,8,0.9867,0.0133,13.45,45.32,5.05,109.0,47.3,7.2028,1.289,0.9867,0
bmg2026bytf,9,0.9883,0.0117,12.43,44.22,5.05,109.0,47.3,7.2028,1.289,0.9883,0
bmg2026bytf,10,0.9905,0.0095,11.05,43.74,5.05,109.0,47.3,7.2028,1.289,0.9905,0
bmg2026bytf,11,0.991,0.009,11.21,41.71,5.05,109.0,47.3,7.2028,1.289,0.991,0
bmg2026bytf,12,0.9844,0.0156,14.29,48.18,5.05,109.0,47.3,7.2028,1.289,0.9844,0
bmg2026bytf,13,0.987,0.013,13.47,47.35,5.05,109.0,47.3,7.2028,1.289,0.987,0
bmg2026bytf,14,0.9861,0.0139,13.55,46.43,5.05,109.0,47.3,7.2028,1.289,0.9861,0
bmg2026byqz,0,0.9861,0.0139,13.49,26.62,5.05,10.0,24.97,7.2028,1.289,0.9861,1
bmg2026byqz,1,0.9911,0.0089,11.11,23.55,5.05,10.0,24.97,7.2028,1.289,0.9911,1
bmg2026byqz,2,0.9915,0.0085,10.52,21.12,5.05,10.0,24.97,7.2028,1.289,0.9915,1
bmg2026byqz,3,0.9874,0.0126,13.34,24.51,5.05,10.0,24.97,7.2028,1.289,0.9874,1
bmg2026byqz,4,0.9896,0.0104,11.5,22.79,5.05,10.0,24.97,7.2028,1.289,0.9896,1
bmg2026byqz,5,0.9847,0.0153,13.89,26.19,5.05,10.0,24.97,7.2028,1.289,0.9847,1
bmg2026byqz,6,0.9848,0.0152,14.27,27.47,5.05,10.0,24.97,7.2028,1.289,0.9848,1
bmg2026byqz,7,0.9886,0.0114,12.69,22.82,5.05,10.0,24.97,7.2028,1.289,0.9886,1
bmg2026byqz,8,0.9867,0.0133,13.45,24.02,5.05,10.0,24.97,7.2028,1.289,0.9867,1
bmg2026byqz,9,0.9883,0.0117,12.43,22.92,5.05,10.0,24.97,7.2028,1.289,0.9883,1
bmg2026byqz,10,0.9905,0.0095,11.05,22.44,5.05,10.0,24.97,7.2028,1.289,0.9905,1
bmg2026byqz,11,0.991,0.009,11.21,20.41,5.05,10.0,24.97,7.2028,1.289,0.991,1
bmg2026byqz,12,0.9844,0.0156,14.29,26.88,5.05,10.0,24.97,7.2028,1.289,0.9844,1
bmg2026byqz,13,0.987,0.013,13.47,26.04,5.05,10.0,24.97,7.2028,1.289,0.987,1
bmg2026byqz,14,0.9861,0.0139,13.55,25.13,5.05,10.0,24.97,7.2028,1.289,0.9861,1
bmg2026bvpt,0,0.9911,0.0089,11.11,83.93,5.68,124.0,86.12,7.2028,1.289,0.9911,0
bmg2026bvpt,1,0.9915,0.0085,10.52,81.51,5.68,124.0,86.12,7.2028,1.289,0.9915,0
bmg2026bvpt,2,0.9874,0.0126,13.34,84.9,5.68,124.0,86.12,7.2028,1.289,0.9874,0
bmg2026bvpt,3,0.9896,0.0104,11.5,83.17,5.68,124.0,86.12,7.2028,1.289,0.9896,0
bmg2026bvpt,4,0.9847,0.0153,13.89,86.57,5.68,124.0,86.12,7.2028,1.289,0.9847,0
bmg2026bvpt,5,0.9848,0.0152,14.27,87.86,5.68,124.0,86.12,7.2028,1.289,0.9848,0
bmg2026bvpt,6,0.9886,0.0114,12.69,83.2,5.68,124.0,86.12,7.2028,1.289,0.9886,0
bmg2026bvpt,7,0.9867,0.0133,13.45,84.4,5.68,124.0,86.12,7.2028,1.289,0.9867,0
bmg2026bvpt,8,0.9883,0.0117,12.43,83.31,5.68,124.0,86.12,7.2028,1.289,0.9883,0
bmg2026bvpt,9,0.9905,0.0095,11.05,82.82,5.68,124.0,86.12,7.2028,1.289,0.9905,0
bmg2026bvpt,10,0.991,0.009,11.21,80.8,5.68,124.0,86.12,7.2028,1.289,0.991,0
bmg2026bvpt,11,0.9844,0.0156,14.29,87.27,5.68,124.0,86.12,7.2028,1.289,0.9844,0
bmg2026bvpt,12,0.987,0.013,13.47,86.43,5.68,124.0,86.12,7.2028,1.289,0.987,0
bmg2026bvpt,13,0.9861,0.0139,13.55,85.52,5.68,124.0,86.12,7.2028,1.289,0.9861,0
bmg2026bvpt,14,0.9848,0.0152,14.74,86.67,5.68,124.0,86.12,7.2028,1.289,0.9848,0
bmg2026bttj,0,0.9915,0.0085,10.52,23.95,5.09,166.0,27.82,7.2028,1.289,0.9915,0
bmg2026bttj,1,0.9874,0.0126,13.34,27.33,5.09,166.0,27.82,7.2028,1.289,0.9874,0
bmg2026bttj,2,0.9896,0.0104,11.5,25.61,5.09,166.0,27.82,7.2028,1.289,0.9896,0
bmg2026bttj,3,0.9847,0.0153,13.89,29.01,5.09,166.0,27.82,7.2028,1.289,0.9847,0
bmg2026bttj,4,0.9848,0.0152,14.27,30.3,5.09,166.0,27.82,7.2028,1.289,0.9848,0
bmg2026bttj,5,0.9886,0.0114,12.69,25.64,5.09,166.0,27.82,7.2028,1.289,0.9886,0
bmg2026bttj,6,0.9867,0.0133,13.45,26.84,5.09,166.0,27.82,7.2028,1.289,0.9867,0
bmg2026bttj,7,0.9883,0.0117,12.43,25.75,5.09,166.0,27.82,7.2028,1.289,0.9883,0
bmg2026bttj,8,0.9905,0.0095,11.05,25.26,5.09,166.0,27.82,7.2028,1.289,0.9905,0
bmg2026bttj,9,0.991,0.009,11.21,23.24,5.09,166.0,27.82,7.2028,1.289,0.991,0
bmg2026bttj,10,0.9844,0.0156,14.29,29.71,5.09,166.0,27.82,7.2028,1.289,0.9844,0
bmg2026bttj,11,0.987,0.013,13.47,28.87,5.09,166.0,27.82,7.2028,1.289,0.987,0
bmg2026bttj,12,0.9861,0.0139,13.55,27.96,5.09,166.0,27.82,7.2028,1.289,0.9861,0
bmg2026bttj,13,0.9848,0.0152,14.74,29.11,5.09,166.0,27.82,7.2028,1.289,0.9848,0
bmg2026bttj,14,0.9857,0.0143,14.14,28.53,5.09,166.0,27.82,7.2028,1.289,0.9857,0
bmg2026bsis,0,0.9874,0.0126,13.34,21.29,5.12,111.0,21.74,7.2028,1.289,0.9874,0
bmg2026bsis,1,0.9896,0.0104,11.5,19.57,5.12,111.0,21.74,7.2028,1.289,0.9896,0
bmg2026bsis,2,0.9847,0.0153,13.89,22.97,5.12,111.0,21.74,7.2028,1.289,0.9847,0
bmg2026bsis,3,0.9848,0.0152,14.27,24.26,5.12,111.0,21.74,7.2028,1.289,0.9848,0
bmg2026bsis,4,0.9886,0.0114,12.69,19.6,5.12,111.0,21.74,7.2028,1.289,0.9886,0
bmg2026bsis,5,0.9867,0.0133,13.45,20.8,5.12,111.0,21.74,7.2028,1.289,0.9867,0
bmg2026bsis,6,0.9883,0.0117,12.43,19.71,5.12,111.0,21.74,7.2028,1.289,0.9883,0
bmg2026bsis,7,0.9905,0.0095,11.05,19.22,5.12,111.0,21.74,7.2028,1.289,0.9905,0
bmg2026bsis,8,0.991,0.009,11.21,17.2,5.12,111.0,21.74,7.2028,1.289,0.991,0
bmg2026bsis,9,0.9844,0.0156,14.29,23.67,5.12,111.0,21.74,7.2028,1.289,0.9844,0
bmg2026bsis,10,0.987,0.013,13.47,22.83,5.12,111.0,21.74,7.2028,1.289,0.987,0
bmg2026bsis,11,0.9861,0.0139,13.55,21.92,5.12,111.0,21.74,7.2028,1.289,0.9861,0
bmg2026bsis,12,0.9848,0.0152,14.74,23.07,5.12,111.0,21.74,7.2028,1.289,0.9848,0
bmg2026bsis,13,0.9857,0.0143,14.14,22.49,5.12,111.0,21.74,7.2028,1.289,0.9857,0
bmg2026bsis,14,0.9893,0.0107,12.32,20.89,5.12,111.0,21.74,7.2028,1.289,0.9893,0
bmg2026bqvw,0,0.9896,0.0104,11.5,18.35,5.02,172.0,16.19,7.2028,1.289,0.9896,0
bmg2026bqvw,1,0.9847,0.0153,13.89,14.95,5.02,172.0,16.19,7.2028,1.289,0.9847,0
bmg2026bqvw,2,0.9848,0.0152,14.27,13.67,5.02,172.0,16.19,7.2028,1.289,0.9848,0
bmg2026bqvw,3,0.9886,0.0114,12.69,18.32,5.02,172.0,16.19,7.2028,1.289,0.9886,0
bmg2026bqvw,4,0.9867,0.0133,13.45,17.12,5.02,172.0,16.19,7.2028,1.289,0.9867,0
bmg2026bqvw,5,0.9883,0.0117,12.43,18.22,5.02,172.0,16.19,7.2028,1.289,0.9883,0
bmg2026bqvw,6,0.9905,0.0095,11.05,18.7,5.02,172.0,16.19,7.2028,1.289,0.9905,0
bmg2026bqvw,7,0.991,0.009,11.21,20.72,5.02,172.0,16.19,7.2028,1.289,0.991,0
bmg2026bqvw,8,0.9844,0.0156,14.29,14.26,5.02,172.0,16.19,7.2028,1.289,0.9844,0
bmg2026bqvw,9,0.987,0.013,13.47,15.09,5.02,172.0,16.19,7.2028,1.289,0.987,0
bmg2026bqvw,10,0.9861,0.0139,13.55,16.01,5.02,172.0,16.19,7.2028,1.289,0.9861,0
bmg2026bqvw,11,0.9848,0.0152,14.74,14.86,5.02,172.0,16.19,7.2028,1.289,0.9848,0
bmg2026bqvw,12,0.9857,0.0143,14.14,15.43,5.02,172.0,16.19,7.2028,1.289,0.9857,0
bmg2026bqvw,13,0.9893,0.0107,12.32,17.04,5.02,172.0,16.19,7.2028,1.289,0.9893,0
bmg2026bqvw,14,0.9826,0.0174,15.52,13.96,5.02,172.0,16.19,7.2028,1.289,0.9826,0
bmg2026bmhc,0,0.9886,0.0114,12.69,3.14,5.13,81.0,3.2,7.2028,1.289,0.9886,0
bmg2026bmhc,1,0.9867,0.0133,13.45,1.94,5.13,81.0,3.2,7.2028,1.289,0.9867,0
bmg2026bmhc,2,0.9883,0.0117,12.43,3.04,5.13,81.0,3.2,7.2028,1.289,0.9883,0
bmg2026bmhc,3,0.9905,0.0095,11.05,3.52,5.13,81.0,3.2,7.2028,1.289,0.9905,0
bmg2026bmhc,4,0.991,0.009,11.21,5.54,5.13,81.0,3.2,7.2028,1.289,0.991,0
bmg2026bmhc,5,0.9844,0.0156,14.29,0.92,5.13,81.0,3.2,7.2028,1.289,0.9844,0
bmg2026bmhc,6,0.987,0.013,13.47,0.09,5.13,81.0,3.2,7.2028,1.289,0.987,0
bmg2026bmhc,7,0.9861,0.0139,13.55,0.83,5.13,81.0,3.2,7.2028,1.289,0.9861,0
bmg2026bmhc,8,0.9848,0.0152,14.74,0.32,5.13,81.0,3.2,7.2028,1.289,0.9848,0
bmg2026bmhc,9,0.9857,0.0143,14.14,0.25,5.13,81.0,3.2,7.2028,1.289,0.9857,0
bmg2026bmhc,10,0.9893,0.0107,12.32,1.86,5.13,81.0,3.2,7.2028,1.289,0.9893,0
bmg2026bmhc,11,0.9826,0.0174,15.52,1.22,5.13,81.0,3.2,7.2028,1.289,0.9826,0
bmg2026bmhc,12,0.991,0.009,10.77,5.06,5.13,81.0,3.2,7.2028,1.289,0.991,0
bmg2026bmhc,13,0.9851,0.0149,14.62,0.05,5.13,81.0,3.2,7.2028,1.289,0.9851,0
bmg2026bmhc,14,0.982,0.018,15.78,1.9,5.13,81.0,3.2,7.2028,1.289,0.982,0
bmg2026bkzp,0,0.9886,0.0114,12.69,22.5,5.4,137.0,24.65,7.2028,1.289,0.9886,0
bmg2026bkzp,1,0.9867,0.0133,13.45,23.7,5.4,137.0,24.65,7.2028,1.289,0.9867,0
bmg2026bkzp,2,0.9883,0.0117,12.43,22.61,5.4,137.0,24.65,7.2028,1.289,0.9883,0
bmg2026bkzp,3,0.9905,0.0095,11.05,22.12,5.4,137.0,24.65,7.2028,1.289,0.9905,0
bmg2026bkzp,4,0.991,0.009,11.21,20.1,5.4,137.0,24.65,7.2028,1.289,0.991,0
bmg2026bkzp,5,0.9844,0.0156,14.29,26.57,5.4,137.0,24.65,7.2028,1.289,0.9844,0
bmg2026bkzp,6,0.987,0.013,13.47,25.73,5.4,137.0,24.65,7.2028,1.289,0.987,0
bmg2026bkzp,7,0.9861,0.0139,13.55,24.81,5.4,137.0,24.65,7.2028,1.289,0.9861,0
bmg2026bkzp,8,0.9848,0.0152,14.74,25.97,5.4,137.0,24.65,7.2028,1.289,0.9848,0
bmg2026bkzp,9,0.9857,0.0143,14.14,25.39,5.4,137.0,24.65,7.2028,1.289,0.9857,0
bmg2026bkzp,10,0.9893,0.0107,12.32,23.78,5.4,137.0,24.65,7.2028,1.289,0.9893,0
bmg2026bkzp,11,0.9826,0.0174,15.52,26.86,5.4,137.0,24.65,7.2028,1.289,0.9826,0
bmg2026bkzp,12,0.991,0.009,10.77,20.59,5.4,137.0,24.65,7.2028,1.289,0.991,0
bmg2026bkzp,13,0.9851,0.0149,14.62,25.69,5.4,137.0,24.65,7.2028,1.289,0.9851,0
bmg2026bkzp,14,0.982,0.018,15.78,27.55,5.4,137.0,24.65,7.2028,1.289,0.982,0
bmg2026bgky,0,0.9905,0.0095,11.05,1.97,5.01,68.0,2.43,7.2028,1.289,0.9905,0
bmg2026bgky,1,0.991,0.009,11.21,3.99,5.01,68.0,2.43,7.2028,1.289,0.991,0
bmg2026bgky,2,0.9844,0.0156,14.29,2.47,5.01,68.0,2.43,7.2028,1.289,0.9844,0
bmg2026bgky,3,0.987,0.013,13.47,1.64,5.01,68.0,2.43,7.2028,1.289,0.987,0
bmg2026bgky,4,0.9861,0.0139,13.55,0.72,5.01,68.0,2.43,7.2028,1.289,0.9861,0
bmg2026bgky,5,0.9848,0.0152,14.74,1.87,5.01,68.0,2.43,7.2028,1.289,0.9848,0
bmg2026bgky,6,0.9857,0.0143,14.14,1.3,5.01,68.0,2.43,7.2028,1.289,0.9857,0
bmg2026bgky,7,0.9893,0.0107,12.32,0.31,5.01,68.0,2.43,7.2028,1.289,0.9893,0
bmg2026bgky,8,0.9826,0.0174,15.52,2.77,5.01,68.0,2.43,7.2028,1.289,0.9826,0
bmg2026bgky,9,0.991,0.009,10.77,3.51,5.01,68.0,2.43,7.2028,1.289,0.991,0
bmg2026bgky,10,0.9851,0.0149,14.62,1.6,5.01,68.0,2.43,7.2028,1.289,0.9851,0
bmg2026bgky,11,0.982,0.018,15.78,3.46,5.01,68.0,2.43,7.2028,1.289,0.982,0
bmg2026bgky,12,0.9887,0.0113,12.04,0.15,5.01,68.0,2.43,7.2028,1.289,0.9887,0
bmg2026bgky,13,0.987,0.013,13.12,0.29,5.01,68.0,2.43,7.2028,1.289,0.987,0
bmg2026bgky,14,0.9916,0.0084,10.56,2.58,5.01,68.0,2.43,7.2028,1.289,0.9916,0
bmg2026bfka,0,0.9905,0.0095,11.05,3.84,5.13,43.0,2.48,7.2028,1.289,0.9905,1
bmg2026bfka,1,0.991,0.009,11.21,5.86,5.13,43.0,2.48,7.2028,1.289,0.991,1
bmg2026bfka,2,0.9844,0.0156,14.29,0.61,5.13,43.0,2.48,7.2028,1.289,0.9844,1
bmg2026bfka,3,0.987,0.013,13.47,0.23,5.13,43.0,2.48,7.2028,1.289,0.987,1
bmg2026bfka,4,0.9861,0.0139,13.55,1.14,5.13,43.0,2.48,7.2028,1.289,0.9861,1
bmg2026bfka,5,0.9848,0.0152,14.74,0.01,5.13,43.0,2.48,7.2028,1.289,0.9848,1
bmg2026bfka,6,0.9857,0.0143,14.14,0.57,5.13,43.0,2.48,7.2028,1.289,0.9857,1
bmg2026bfka,7,0.9893,0.0107,12.32,2.17,5.13,43.0,2.48,7.2028,1.289,0.9893,1
bmg2026bfka,8,0.9826,0.0174,15.52,0.9,5.13,43.0,2.48,7.2028,1.289,0.9826,1
bmg2026bfka,9,0.991,0.009,10.77,5.37,5.13,43.0,2.48,7.2028,1.289,0.991,1
bmg2026bfka,10,0.9851,0.0149,14.62,0.27,5.13,43.0,2.48,7.2028,1.289,0.9851,1
bmg2026bfka,11,0.982,0.018,15.78,1.59,5.13,43.0,2.48,7.2028,1.289,0.982,1
bmg2026bfka,12,0.9887,0.0113,12.04,1.72,5.13,43.0,2.48,7.2028,1.289,0.9887,1
bmg2026bfka,13,0.987,0.013,13.12,1.58,5.13,43.0,2.48,7.2028,1.289,0.987,1
bmg2026bfka,14,0.9916,0.0084,10.56,4.45,5.13,43.0,2.48,7.2028,1.289,0.9916,1
bmg2026bdft,0,0.9844,0.0156,14.29,15.28,5.15,73.0,13.34,7.2028,1.289,0.9844,0
bmg2026bdft,1,0.987,0.013,13.47,14.44,5.15,73.0,13.34,7.2028,1.289,0.987,0
bmg2026bdft,2,0.9861,0.0139,13.55,13.53,5.15,73.0,13.34,7.2028,1.289,0.9861,0
bmg2026bdft,3,0.9848,0.0152,14.74,14.68,5.15,73.0,13.34,7.2028,1.289,0.9848,0
bmg2026bdft,4,0.9857,0.0143,14.14,14.11,5.15,73.0,13.34,7.2028,1.289,0.9857,0
bmg2026bdft,5,0.9893,0.0107,12.32,12.5,5.15,73.0,13.34,7.2028,1.289,0.9893,0
bmg2026bdft,6,0.9826,0.0174,15.52,15.58,5.15,73.0,13.34,7.2028,1.289,0.9826,0
bmg2026bdft,7,0.991,0.009,10.77,9.3,5.15,73.0,13.34,7.2028,1.289,0.991,0
bmg2026bdft,8,0.9851,0.0149,14.62,14.4,5.15,73.0,13.34,7.2028,1.289,0.9851,0
bmg2026bdft,9,0.982,0.018,15.78,16.26,5.15,73.0,13.34,7.2028,1.289,0.982,0
bmg2026bdft,10,0.9887,0.0113,12.04,12.95,5.15,73.0,13.34,7.2028,1.289,0.9887,0
bmg2026bdft,11,0.987,0.013,13.12,13.1,5.15,73.0,13.34,7.2028,1.289,0.987,0
bmg2026bdft,12,0.9916,0.0084,10.56,10.23,5.15,73.0,13.34,7.2028,1.289,0.9916,0
bmg2026bdft,13,0.9826,0.0174,15.45,16.1,5.15,73.0,13.34,7.2028,1.289,0.9826,0
bmg2026bdft,14,0.9941,0.0059,9.02,6.08,5.15,73.0,13.34,7.2028,1.289,0.9941,0
bmg2026arpe,0,0.9826,0.0174,15.52,7.65,6.41,68.0,9.89,7.2028,1.289,0.9826,0
bmg2026arpe,1,0.991,0.009,10.77,13.93,6.41,68.0,9.89,7.2028,1.289,0.991,0
bmg2026arpe,2,0.9851,0.0149,14.62,8.83,6.41,68.0,9.89,7.2028,1.289,0.9851,0
bmg2026arpe,3,0.982,0.018,15.78,6.97,6.41,68.0,9.89,7.2028,1.289,0.982,0
bmg2026arpe,4,0.9887,0.0113,12.04,10.28,6.41,68.0,9.89,7.2028,1.289,0.9887,0
bmg2026arpe,5,0.987,0.013,13.12,10.13,6.41,68.0,9.89,7.2028,1.289,0.987,0
bmg2026arpe,6,0.9916,0.0084,10.56,13.0,6.41,68.0,9.89,7.2028,1.289,0.9916,0
bmg2026arpe,7,0.9826,0.0174,15.45,7.13,6.41,68.0,9.89,7.2028,1.289,0.9826,0
bmg2026arpe,8,0.9941,0.0059,9.02,17.15,6.41,68.0,9.89,7.2028,1.289,0.9941,0
bmg2026arpe,9,0.9895,0.0105,11.62,12.47,6.41,68.0,9.89,7.2028,1.289,0.9895,0
bmg2026anyd,0,0.9851,0.0149,14.62,5.26,5.03,3.0,4.19,7.2028,1.289,0.9851,1
bmg2026anyd,1,0.982,0.018,15.78,7.12,5.03,3.0,4.19,7.2028,1.289,0.982,1
bmg2026anyd,2,0.9887,0.0113,12.04,3.81,5.03,3.0,4.19,7.2028,1.289,0.9887,1
bmg2026anyd,3,0.987,0.013,13.12,3.95,5.03,3.0,4.19,7.2028,1.289,0.987,1
bmg2026anyd,4,0.9916,0.0084,10.56,1.08,5.03,3.0,4.19,7.2028,1.289,0.9916,1
bmg2026anyd,5,0.9826,0.0174,15.45,6.96,5.03,3.0,4.19,7.2028,1.289,0.9826,1
bmg2026anyd,6,0.9941,0.0059,9.02,3.06,5.03,3.0,4.19,7.2028,1.289,0.9941,1
bmg2026anyd,7,0.9895,0.0105,11.62,1.62,5.03,3.0,4.19,7.2028,1.289,0.9895,1
bmg2026amkn,0,0.982,0.018,15.78,27.51,5.19,163.0,24.61,7.2028,1.289,0.982,0
bmg2026amkn,1,0.9887,0.0113,12.04,24.2,5.19,163.0,24.61,7.2028,1.289,0.9887,0
bmg2026amkn,2,0.987,0.013,13.12,24.34,5.19,163.0,24.61,7.2028,1.289,0.987,0
bmg2026amkn,3,0.9916,0.0084,10.56,21.47,5.19,163.0,24.61,7.2028,1.289,0.9916,0
bmg2026amkn,4,0.9826,0.0174,15.45,27.35,5.19,163.0,24.61,7.2028,1.289,0.9826,0
bmg2026amkn,5,0.9941,0.0059,9.02,17.33,5.19,163.0,24.61,7.2028,1.289,0.9941,0
bmg2026amkn,6,0.9895,0.0105,11.62,22.01,5.19,163.0,24.61,7.2028,1.289,0.9895,0
